,a,b,f1
800,umag_Hamag_Kmag,umag_Jmag_Kmag,0.3049095607235142
1247,gmag_Hamag_Hmag,rmag_imag_Kmag,0.30481283422459887
1277,gmag_Hamag_Kmag,imag_Hamag_Jmag,0.30422535211267604
891,umag_Jmag_Kmag,rmag_imag_Jmag,0.3041237113402062
1144,gmag_imag_Jmag,rmag_imag_Hmag,0.3031914893617021
684,umag_imag_Kmag,umag_Hmag_Kmag,0.30317848410757947
1423,rmag_Hamag_Jmag,rmag_Jmag_Kmag,0.3025210084033613
1147,gmag_imag_Jmag,rmag_Hamag_Hmag,0.3025210084033613
1119,gmag_imag_Hamag,rmag_Hamag_Hmag,0.3023255813953488
779,umag_Hamag_Hmag,rmag_imag_Hamag,0.3010204081632653
929,umag_Hmag_Kmag,rmag_Hamag_Jmag,0.3008356545961003
1429,rmag_Hamag_Jmag,imag_Jmag_Kmag,0.29943502824858753
1154,gmag_imag_Jmag,imag_Hamag_Kmag,0.29842931937172773
1164,gmag_imag_Hmag,gmag_Hamag_Hmag,0.2979942693409742
230,umag_gmag_Hmag,gmag_rmag_imag,0.29508196721311475
1191,gmag_imag_Kmag,gmag_Hamag_Kmag,0.2947976878612717
1145,gmag_imag_Jmag,rmag_imag_Kmag,0.29411764705882354
1198,gmag_imag_Kmag,rmag_imag_Kmag,0.29213483146067415
1334,gmag_Hmag_Kmag,rmag_Hamag_Jmag,0.2913165266106443
1432,rmag_Hamag_Jmag,Hamag_Jmag_Kmag,0.2905982905982906
1250,gmag_Hamag_Hmag,rmag_Hamag_Kmag,0.29032258064516125
591,umag_imag_Hamag,Hamag_Jmag_Kmag,0.2887139107611549
1372,rmag_imag_Jmag,rmag_Hamag_Hmag,0.2881844380403459
1354,rmag_imag_Hamag,rmag_Hamag_Hmag,0.28813559322033905
1345,gmag_Hmag_Kmag,imag_Hmag_Kmag,0.2872628726287263
244,umag_gmag_Hmag,gmag_Hmag_Kmag,0.2872628726287263
683,umag_imag_Kmag,umag_Jmag_Kmag,0.2871794871794872
889,umag_Jmag_Kmag,gmag_Hmag_Kmag,0.2871536523929471
977,gmag_rmag_imag,Hamag_Hmag_Kmag,0.2865013774104683
1527,imag_Jmag_Kmag,Hamag_Jmag_Kmag,0.2857142857142857
639,umag_imag_Hmag,umag_Hamag_Hmag,0.2848837209302326
993,gmag_rmag_Hamag,rmag_imag_Jmag,0.28415300546448086
890,umag_Jmag_Kmag,rmag_imag_Hamag,0.27918781725888325
1117,gmag_imag_Hamag,rmag_imag_Kmag,0.2785515320334262
1135,gmag_imag_Jmag,gmag_imag_Kmag,0.2779291553133515
975,gmag_rmag_imag,Hamag_Jmag_Hmag,0.2776203966005666
681,umag_imag_Kmag,umag_Hamag_Kmag,0.2697947214076246
1124,gmag_imag_Hamag,imag_Hamag_Jmag,0.26966292134831465
1179,gmag_imag_Hmag,imag_Hamag_Jmag,0.2682215743440233
973,gmag_rmag_imag,imag_Jmag_Kmag,0.2678062678062678
686,umag_imag_Kmag,gmag_rmag_Hamag,0.26740947075208915
978,gmag_rmag_imag,Jmag_Hmag_Kmag,0.26704545454545453
927,umag_Hmag_Kmag,rmag_imag_Hmag,0.2663316582914573
582,umag_imag_Hamag,rmag_Jmag_Kmag,0.26525198938992045
516,umag_rmag_Kmag,gmag_rmag_Hamag,0.26519337016574585
1148,gmag_imag_Jmag,rmag_Hamag_Kmag,0.26285714285714284
909,umag_Jmag_Kmag,Jmag_Hmag_Kmag,0.26221079691516713
1270,gmag_Hamag_Kmag,rmag_imag_Kmag,0.2618384401114206
1446,rmag_Hamag_Hmag,Hamag_Jmag_Kmag,0.26162790697674415
1315,gmag_Jmag_Kmag,rmag_Hamag_Hmag,0.25806451612903225
1390,rmag_imag_Hmag,rmag_Hamag_Kmag,0.25806451612903225
1160,gmag_imag_Jmag,Hamag_Hmag_Kmag,0.25698324022346364
1010,gmag_rmag_Hamag,Hamag_Hmag_Kmag,0.25414364640883974
1076,gmag_rmag_Kmag,gmag_imag_Jmag,0.25210084033613445
486,umag_rmag_Hmag,rmag_imag_Jmag,0.25196850393700787
990,gmag_rmag_Hamag,gmag_Jmag_Kmag,0.2507288629737609
875,umag_Jmag_Kmag,gmag_rmag_imag,0.2506811989100817
906,umag_Jmag_Kmag,Hamag_Jmag_Hmag,0.24793388429752064
672,umag_imag_Hmag,imag_Jmag_Hmag,0.24793388429752064
899,umag_Jmag_Kmag,rmag_Hmag_Kmag,0.24671916010498687
1394,rmag_imag_Hmag,imag_Hamag_Jmag,0.24633431085043986
908,umag_Jmag_Kmag,Hamag_Hmag_Kmag,0.2454308093994778
905,umag_Jmag_Kmag,imag_Hmag_Kmag,0.2454308093994778
313,umag_gmag_Kmag,Hamag_Hmag_Kmag,0.24376731301939056
1302,gmag_Jmag_Hmag,imag_Jmag_Hmag,0.2425876010781671
513,umag_rmag_Kmag,umag_Jmag_Kmag,0.2421052631578947
1027,gmag_rmag_Jmag,rmag_imag_Kmag,0.24089635854341734
1278,gmag_Hamag_Kmag,imag_Hamag_Hmag,0.24022346368715083
1026,gmag_rmag_Jmag,rmag_imag_Hmag,0.2395543175487465
1437,rmag_Hamag_Hmag,rmag_Jmag_Kmag,0.23952095808383234
1134,gmag_imag_Jmag,gmag_imag_Hmag,0.23931623931623927
880,umag_Jmag_Kmag,gmag_imag_Hamag,0.23896103896103896
659,umag_imag_Hmag,rmag_imag_Hamag,0.2385786802030457
1438,rmag_Hamag_Hmag,rmag_Hmag_Kmag,0.23661971830985915
1240,gmag_Hamag_Hmag,gmag_Hamag_Kmag,0.23626373626373623
498,umag_rmag_Hmag,imag_Jmag_Hmag,0.23295454545454544
903,umag_Jmag_Kmag,imag_Jmag_Hmag,0.23268698060941825
1443,rmag_Hamag_Hmag,imag_Jmag_Kmag,0.23214285714285715
762,umag_Hamag_Hmag,umag_Jmag_Kmag,0.23180592991913745
936,umag_Hmag_Kmag,imag_Hamag_Hmag,0.2311827956989247
897,umag_Jmag_Kmag,rmag_Jmag_Hmag,0.22826086956521738
312,umag_gmag_Kmag,Hamag_Jmag_Kmag,0.22608695652173913
1496,imag_Hamag_Jmag,imag_Hamag_Kmag,0.22551928783382788
675,umag_imag_Hmag,Hamag_Jmag_Hmag,0.22408963585434175
1495,imag_Hamag_Jmag,imag_Hamag_Hmag,0.22352941176470587
764,umag_Hamag_Hmag,gmag_rmag_imag,0.22346368715083798
1142,gmag_imag_Jmag,rmag_imag_Hamag,0.22157434402332363
966,gmag_rmag_imag,rmag_Jmag_Hmag,0.22093023255813954
958,gmag_rmag_imag,gmag_Hmag_Kmag,0.22023809523809523
792,umag_Hamag_Hmag,imag_Jmag_Hmag,0.2184873949579832
228,umag_gmag_Hmag,umag_Jmag_Kmag,0.21714285714285714
1137,gmag_imag_Jmag,gmag_Hamag_Hmag,0.21700879765395895
1502,imag_Hamag_Jmag,Hamag_Hmag_Kmag,0.21637426900584797
303,umag_gmag_Kmag,rmag_Jmag_Kmag,0.21492537313432838
311,umag_gmag_Kmag,Hamag_Jmag_Hmag,0.21238938053097345
588,umag_imag_Hamag,imag_Jmag_Kmag,0.21138211382113822
1232,gmag_Hamag_Jmag,imag_Hamag_Kmag,0.20833333333333334
1151,gmag_imag_Jmag,rmag_Hmag_Kmag,0.20771513353115725
1157,gmag_imag_Jmag,imag_Hmag_Kmag,0.20710059171597633
876,umag_Jmag_Kmag,gmag_rmag_Hamag,0.2054054054054054
925,umag_Hmag_Kmag,rmag_imag_Hamag,0.2054054054054054
314,umag_gmag_Kmag,Jmag_Hmag_Kmag,0.2028985507246377
1205,gmag_imag_Kmag,imag_Hamag_Jmag,0.2011834319526627
1448,rmag_Hamag_Hmag,Jmag_Hmag_Kmag,0.2005899705014749
1065,gmag_rmag_Hmag,imag_Hamag_Jmag,0.2
1034,gmag_rmag_Jmag,imag_Hamag_Jmag,0.19939577039274925
294,umag_gmag_Kmag,gmag_Hmag_Kmag,0.19939577039274925
887,umag_Jmag_Kmag,gmag_Jmag_Hmag,0.19886363636363635
309,umag_gmag_Kmag,imag_Jmag_Kmag,0.19879518072289157
468,umag_rmag_Hmag,umag_Jmag_Kmag,0.19726027397260273
501,umag_rmag_Hmag,Hamag_Jmag_Hmag,0.19642857142857142
1046,gmag_rmag_Hmag,gmag_imag_Jmag,0.19596541786743515
1138,gmag_imag_Jmag,gmag_Hamag_Kmag,0.1952662721893491
1023,gmag_rmag_Jmag,gmag_Hmag_Kmag,0.1941176470588235
642,umag_imag_Hmag,umag_Jmag_Kmag,0.19047619047619047
565,umag_imag_Hamag,gmag_imag_Jmag,0.18888888888888888
1000,gmag_rmag_Hamag,rmag_Jmag_Kmag,0.1884498480243161
1116,gmag_imag_Hamag,rmag_imag_Hmag,0.18787878787878787
657,umag_imag_Hmag,gmag_Jmag_Kmag,0.18713450292397663
1009,gmag_rmag_Hamag,Hamag_Jmag_Kmag,0.18674698795180722
1316,gmag_Jmag_Kmag,rmag_Hamag_Kmag,0.18404907975460122
278,umag_gmag_Kmag,umag_Jmag_Kmag,0.18378378378378377
483,umag_rmag_Hmag,gmag_Jmag_Kmag,0.1834319526627219
974,gmag_rmag_imag,imag_Hmag_Kmag,0.18126888217522658
587,umag_imag_Hamag,imag_Jmag_Hmag,0.17886178861788615
1499,imag_Hamag_Jmag,imag_Hmag_Kmag,0.17857142857142858
310,umag_gmag_Kmag,imag_Hmag_Kmag,0.17751479289940827
475,umag_rmag_Hmag,gmag_imag_Hamag,0.17699115044247787
503,umag_rmag_Hmag,Hamag_Hmag_Kmag,0.17699115044247787
1410,rmag_imag_Kmag,imag_Hamag_Jmag,0.17682926829268292
972,gmag_rmag_imag,imag_Jmag_Hmag,0.17682926829268292
1359,rmag_imag_Hamag,imag_Hamag_Jmag,0.17682926829268292
1042,gmag_rmag_Jmag,Hamag_Hmag_Kmag,0.1764705882352941
795,umag_Hamag_Hmag,Hamag_Jmag_Hmag,0.1764705882352941
991,gmag_rmag_Hamag,gmag_Hmag_Kmag,0.1762917933130699
1007,gmag_rmag_Hamag,imag_Hmag_Kmag,0.17522658610271905
1442,rmag_Hamag_Hmag,imag_Jmag_Hmag,0.1746987951807229
1055,gmag_rmag_Hmag,rmag_imag_Hamag,0.17365269461077848
1444,rmag_Hamag_Hmag,imag_Hmag_Kmag,0.17073170731707318
1243,gmag_Hamag_Hmag,gmag_Hmag_Kmag,0.1691842900302115
1095,gmag_rmag_Kmag,imag_Hamag_Jmag,0.16822429906542055
1266,gmag_Hamag_Kmag,gmag_Hmag_Kmag,0.16816816816816818
572,umag_imag_Hamag,gmag_Jmag_Kmag,0.1676300578034682
1244,gmag_Hamag_Hmag,rmag_imag_Hamag,0.16265060240963858
1168,gmag_imag_Hmag,gmag_Hmag_Kmag,0.16167664670658685
304,umag_gmag_Kmag,rmag_Hmag_Kmag,0.1580547112462006
1017,gmag_rmag_Jmag,gmag_imag_Kmag,0.1580547112462006
1510,imag_Hamag_Hmag,Hamag_Hmag_Kmag,0.1566265060240964
677,umag_imag_Hmag,Hamag_Hmag_Kmag,0.15615615615615616
1333,gmag_Hmag_Kmag,rmag_imag_Kmag,0.15479876160990716
1165,gmag_imag_Hmag,gmag_Hamag_Kmag,0.154320987654321
532,umag_rmag_Kmag,rmag_imag_Hmag,0.1543026706231454
1459,rmag_Hamag_Kmag,Hamag_Jmag_Kmag,0.1518987341772152
1084,gmag_rmag_Kmag,gmag_Hmag_Kmag,0.15151515151515152
968,gmag_rmag_imag,rmag_Hmag_Kmag,0.15151515151515152
1373,rmag_imag_Jmag,rmag_Hamag_Kmag,0.15141955835962148
1001,gmag_rmag_Hamag,rmag_Hmag_Kmag,0.1509433962264151
1436,rmag_Hamag_Hmag,rmag_Jmag_Hmag,0.15060240963855423
1120,gmag_imag_Hamag,rmag_Hamag_Kmag,0.1504702194357367
1194,gmag_imag_Kmag,gmag_Hmag_Kmag,0.15015015015015015
308,umag_gmag_Kmag,imag_Jmag_Hmag,0.14860681114551086
281,umag_gmag_Kmag,gmag_rmag_Hamag,0.147239263803681
777,umag_Hamag_Hmag,gmag_Jmag_Kmag,0.14589665653495443
1112,gmag_imag_Hamag,gmag_Jmag_Kmag,0.14465408805031446
1331,gmag_Hmag_Kmag,rmag_imag_Jmag,0.14414414414414414
1342,gmag_Hmag_Kmag,imag_Hamag_Kmag,0.14285714285714285
1269,gmag_Hamag_Kmag,rmag_imag_Hmag,0.14285714285714285
376,umag_rmag_Hamag,umag_Hmag_Kmag,0.14285714285714285
1132,gmag_imag_Hamag,Hamag_Hmag_Kmag,0.14153846153846153
937,umag_Hmag_Kmag,imag_Hamag_Kmag,0.14117647058823532
1039,gmag_rmag_Jmag,imag_Hmag_Kmag,0.13813813813813813
1033,gmag_rmag_Jmag,rmag_Hmag_Kmag,0.13813813813813813
1500,imag_Hamag_Jmag,Hamag_Jmag_Hmag,0.13793103448275862
1158,gmag_imag_Jmag,Hamag_Jmag_Hmag,0.13749999999999998
658,umag_imag_Hmag,gmag_Hmag_Kmag,0.13622291021671826
699,umag_imag_Kmag,gmag_Hmag_Kmag,0.13580246913580243
1445,rmag_Hamag_Hmag,Hamag_Jmag_Hmag,0.1337579617834395
701,umag_imag_Kmag,rmag_imag_Jmag,0.1337386018237082
1103,gmag_rmag_Kmag,Hamag_Hmag_Kmag,0.13125
1054,gmag_rmag_Hmag,gmag_Hmag_Kmag,0.13084112149532712
1294,gmag_Jmag_Hmag,rmag_Hamag_Hmag,0.13084112149532712
1460,rmag_Hamag_Kmag,Hamag_Hmag_Kmag,0.13003095975232198
1349,gmag_Hmag_Kmag,Jmag_Hmag_Kmag,0.12804878048780488
1006,gmag_rmag_Hamag,imag_Jmag_Kmag,0.12738853503184713
1233,gmag_Hamag_Jmag,imag_Jmag_Hmag,0.12698412698412698
1113,gmag_imag_Hamag,gmag_Hmag_Kmag,0.12658227848101264
1159,gmag_imag_Jmag,Hamag_Jmag_Kmag,0.12258064516129032
1517,imag_Hamag_Kmag,Hamag_Hmag_Kmag,0.121580547112462
1011,gmag_rmag_Hamag,Jmag_Hmag_Kmag,0.12101910828025478
930,umag_Hmag_Kmag,rmag_Hamag_Hmag,0.12101910828025478
674,umag_imag_Hmag,imag_Hmag_Kmag,0.1201201201201201
484,umag_rmag_Hmag,gmag_Hmag_Kmag,0.1198738170347003
778,umag_Hamag_Hmag,gmag_Hmag_Kmag,0.1198738170347003
797,umag_Hamag_Hmag,Hamag_Hmag_Kmag,0.1198738170347003
1245,gmag_Hamag_Hmag,rmag_imag_Jmag,0.11949685534591195
645,umag_imag_Hmag,gmag_rmag_Hamag,0.11949685534591195
656,umag_imag_Hmag,gmag_Jmag_Hmag,0.11912225705329152
1332,gmag_Hmag_Kmag,rmag_imag_Hmag,0.11912225705329152
1213,gmag_imag_Kmag,Hamag_Hmag_Kmag,0.11874999999999998
1285,gmag_Hamag_Kmag,Hamag_Hmag_Kmag,0.11801242236024843
1523,imag_Jmag_Hmag,Hamag_Hmag_Kmag,0.11550151975683891
1227,gmag_Hamag_Jmag,rmag_Jmag_Hmag,0.11501597444089456
816,umag_Hamag_Kmag,gmag_Hmag_Kmag,0.11464968152866241
1073,gmag_rmag_Hmag,Hamag_Hmag_Kmag,0.11428571428571428
548,umag_rmag_Kmag,Hamag_Hmag_Kmag,0.11392405063291139
935,umag_Hmag_Kmag,imag_Hamag_Jmag,0.11392405063291139
1187,gmag_imag_Hmag,Hamag_Hmag_Kmag,0.11392405063291139
1456,rmag_Hamag_Kmag,imag_Jmag_Kmag,0.11147540983606558
1450,rmag_Hamag_Kmag,rmag_Jmag_Kmag,0.1103896103896104
1335,gmag_Hmag_Kmag,rmag_Hamag_Hmag,0.10932475884244373
471,umag_rmag_Hmag,gmag_rmag_Hamag,0.10897435897435898
1276,gmag_Hamag_Kmag,rmag_Hmag_Kmag,0.10828025477707007
1402,rmag_imag_Hmag,Hamag_Hmag_Kmag,0.10793650793650794
835,umag_Hamag_Kmag,Hamag_Hmag_Kmag,0.10759493670886076
718,umag_imag_Kmag,Hamag_Hmag_Kmag,0.10725552050473187
1367,rmag_imag_Hamag,Hamag_Hmag_Kmag,0.10725552050473187
1237,gmag_Hamag_Jmag,Hamag_Jmag_Kmag,0.10725552050473187
1447,rmag_Hamag_Hmag,Hamag_Hmag_Kmag,0.10725552050473187
1472,rmag_Jmag_Hmag,Hamag_Hmag_Kmag,0.10691823899371068
819,umag_Hamag_Kmag,rmag_imag_Hmag,0.10591900311526481
590,umag_imag_Hamag,Hamag_Jmag_Hmag,0.10397553516819572
786,umag_Hamag_Hmag,rmag_Jmag_Hmag,0.10397553516819572
1451,rmag_Hamag_Kmag,rmag_Hmag_Kmag,0.10191082802547771
1299,gmag_Jmag_Hmag,imag_Hamag_Jmag,0.10126582278481013
1338,gmag_Hmag_Kmag,rmag_Jmag_Kmag,0.1
1328,gmag_Jmag_Kmag,Hamag_Hmag_Kmag,0.1
1172,gmag_imag_Hmag,rmag_imag_Kmag,0.09968847352024923
1538,Hamag_Jmag_Kmag,Jmag_Hmag_Kmag,0.09937888198757763
1535,Hamag_Jmag_Hmag,Hamag_Hmag_Kmag,0.0967741935483871
649,umag_imag_Hmag,gmag_imag_Hamag,0.0967741935483871
1218,gmag_Hamag_Jmag,gmag_Jmag_Kmag,0.0967741935483871
529,umag_rmag_Kmag,gmag_Hmag_Kmag,0.09646302250803859
531,umag_rmag_Kmag,rmag_imag_Jmag,0.09615384615384615
1418,rmag_imag_Kmag,Hamag_Hmag_Kmag,0.09615384615384615
1253,gmag_Hamag_Hmag,rmag_Hmag_Kmag,0.09615384615384615
776,umag_Hamag_Hmag,gmag_Jmag_Hmag,0.09523809523809523
818,umag_Hamag_Kmag,rmag_imag_Jmag,0.09493670886075949
1309,gmag_Jmag_Kmag,gmag_Hmag_Kmag,0.09493670886075949
1537,Hamag_Jmag_Kmag,Hamag_Hmag_Kmag,0.09493670886075949
919,umag_Hmag_Kmag,gmag_Hamag_Jmag,0.09210526315789473
1457,rmag_Hamag_Kmag,imag_Hmag_Kmag,0.0909090909090909
1355,rmag_imag_Hamag,rmag_Hamag_Kmag,0.09061488673139159
667,umag_imag_Hmag,rmag_Jmag_Kmag,0.090032154340836
676,umag_imag_Hmag,Hamag_Jmag_Kmag,0.08974358974358974
1188,gmag_imag_Hmag,Jmag_Hmag_Kmag,0.08945686900958466
530,umag_rmag_Kmag,rmag_imag_Hamag,0.08888888888888888
1067,gmag_rmag_Hmag,imag_Hamag_Kmag,0.08860759493670886
796,umag_Hamag_Hmag,Hamag_Jmag_Kmag,0.08860759493670886
1483,rmag_Jmag_Kmag,Hamag_Hmag_Kmag,0.08860759493670886
1528,imag_Jmag_Kmag,Hamag_Hmag_Kmag,0.08832807570977917
1234,gmag_Hamag_Jmag,imag_Jmag_Kmag,0.08552631578947369
1282,gmag_Hamag_Kmag,imag_Hmag_Kmag,0.08524590163934427
1377,rmag_imag_Jmag,imag_Hamag_Jmag,0.08469055374592835
787,umag_Hamag_Hmag,rmag_Jmag_Kmag,0.08469055374592835
482,umag_rmag_Hmag,gmag_Jmag_Hmag,0.08414239482200649
1217,gmag_Hamag_Jmag,gmag_Jmag_Hmag,0.08387096774193549
1295,gmag_Jmag_Hmag,rmag_Hamag_Kmag,0.08387096774193549
1290,gmag_Jmag_Hmag,rmag_imag_Jmag,0.08360128617363345
1403,rmag_imag_Hmag,Jmag_Hmag_Kmag,0.08360128617363345
1178,gmag_imag_Hmag,rmag_Hmag_Kmag,0.08360128617363345
1016,gmag_rmag_Jmag,gmag_imag_Hmag,0.0830670926517572
1291,gmag_Jmag_Hmag,rmag_imag_Hmag,0.08280254777070063
494,umag_rmag_Hmag,rmag_Hmag_Kmag,0.08280254777070063
716,umag_imag_Kmag,Hamag_Jmag_Hmag,0.08253968253968255
500,umag_rmag_Hmag,imag_Hmag_Kmag,0.08201892744479494
1236,gmag_Hamag_Jmag,Hamag_Jmag_Hmag,0.07973421926910298
807,umag_Hamag_Kmag,gmag_imag_Hamag,0.07920792079207922
700,umag_imag_Kmag,rmag_imag_Hamag,0.07868852459016394
1228,gmag_Hamag_Jmag,rmag_Jmag_Kmag,0.07843137254901962
1139,gmag_imag_Jmag,gmag_Jmag_Hmag,0.07817589576547232
788,umag_Hamag_Hmag,rmag_Hmag_Kmag,0.07817589576547232
1214,gmag_imag_Kmag,Jmag_Hmag_Kmag,0.07792207792207793
917,umag_Hmag_Kmag,gmag_imag_Hmag,0.07766990291262137
697,umag_imag_Kmag,gmag_Jmag_Hmag,0.07766990291262137
1344,gmag_Hmag_Kmag,imag_Jmag_Kmag,0.07741935483870968
1419,rmag_imag_Kmag,Jmag_Hmag_Kmag,0.07741935483870968
1261,gmag_Hamag_Hmag,Hamag_Jmag_Kmag,0.07741935483870968
1507,imag_Hamag_Hmag,imag_Hmag_Kmag,0.07692307692307693
1129,gmag_imag_Hamag,imag_Hmag_Kmag,0.0726072607260726
1021,gmag_rmag_Jmag,gmag_Jmag_Hmag,0.0726072607260726
545,umag_rmag_Kmag,imag_Hmag_Kmag,0.07236842105263158
1197,gmag_imag_Kmag,rmag_imag_Hmag,0.07236842105263158
1292,gmag_Jmag_Hmag,rmag_imag_Kmag,0.0721311475409836
1184,gmag_imag_Hmag,imag_Hmag_Kmag,0.0721311475409836
709,umag_imag_Kmag,rmag_Hmag_Kmag,0.0718954248366013
690,umag_imag_Kmag,gmag_imag_Hamag,0.0718954248366013
1343,gmag_Hmag_Kmag,imag_Jmag_Hmag,0.0718954248366013
1100,gmag_rmag_Kmag,imag_Hmag_Kmag,0.0718954248366013
814,umag_Hamag_Kmag,gmag_Jmag_Hmag,0.07142857142857142
1347,gmag_Hmag_Kmag,Hamag_Jmag_Kmag,0.07119741100323623
1300,gmag_Jmag_Hmag,imag_Hamag_Hmag,0.07096774193548387
1162,gmag_imag_Hmag,gmag_imag_Kmag,0.07073954983922828
493,umag_rmag_Hmag,rmag_Jmag_Kmag,0.07073954983922828
1044,gmag_rmag_Hmag,gmag_rmag_Kmag,0.06984126984126983
1307,gmag_Jmag_Hmag,Hamag_Hmag_Kmag,0.06984126984126983
1376,rmag_imag_Jmag,rmag_Hmag_Kmag,0.06874999999999999
