,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag,umag_gmag_imag,umag_gmag_Hamag,umag_rmag_imag,umag_rmag_Hamag,umag_imag_Hamag,gmag_rmag_imag,gmag_rmag_Hamag,gmag_imag_Hamag,rmag_imag_Hamag,Jmag_Hmag_Kmag,outlier_columns,RAJ2000,DEJ2000,em
9347,18.148,16.536,16.28,15.96,16.13,15.403,15.455,15.048,1.4912034632034614,1.244842105263156,1.4052056074766326,1.478760233918127,1.722205607476632,2.4008971962616785,0.07073684210526324,0.18660747663551328,0.7023084112149524,0.3676635514018689,-0.39781699346405186,Jmag_Hmag_Kmag,93.080492,25.214769,1.0
9350,19.384,17.843,17.32,16.87,17.16,16.123,15.593,16.596,1.2942164502164508,0.9207836257309953,1.1931168224299071,1.5166315789473694,1.9084859813084112,2.877177570093456,0.26247368421052647,0.4489813084112146,1.1884672897196245,0.5313084112149523,1.3822222222222234,Jmag_Hmag_Kmag,81.65984,28.252902,1.0
9372,22.918,19.636,18.94,17.72,18.46,15.065,14.027,13.628,2.9535844155844164,2.0606900584795325,2.6830093457943933,2.4940233918128607,3.5114579439252314,6.12472897196262,-0.010315789473687498,0.4739439252336427,2.4658130841121513,1.4274766355140216,0.6989803921568638,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,87.994208,22.254083,1.0
9375,15.302,15.793,12.68,11.91,11.88,10.899,10.575,10.259,-1.9599047619047612,-2.966128654970759,-2.4840700934579423,1.6853918128654977,1.8444299065420573,3.354429906542056,2.6672105263157895,2.7429065420560748,3.8607102803738313,0.7615887850467288,0.05550326797385696,umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,59.058908,52.434199,1.0
9416,15.352,15.684,13.26,12.97,12.94,12.639,12.618,12.535,-1.4757922077922063,-2.0619766081871322,-1.7296448598130827,1.7392514619883057,1.7809719626168228,2.344429906542054,2.256105263157895,2.2759626168224294,2.6917102803738295,0.2815887850467278,-0.04952287581699459,gmag_rmag_imag,81.096375,28.594889,1.0
9432,24.635,17.203,16.66,16.17,16.48,15.515,15.3,15.175,7.175779220779224,6.77353801169591,7.063742990654208,7.378976608187138,7.800046728971965,8.853224299065419,0.25931578947368444,0.45972897196261625,1.263327102803735,0.5769158878504654,0.10879084967320249,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,81.378157,29.639252,1.0
9458,17.738,15.079,13.41,12.72,13.01,11.528,10.906,10.716,1.8714632034632022,1.155309941520467,1.6051635514018678,3.488701754385965,3.939214953271027,5.381177570093456,1.2695263157894745,1.4839532710280379,2.5744672897196255,0.7713084112149525,0.46056209150326677,umag_rmag_imag,102.32302,10.024136,1.0
9468,15.404,13.059,12.65,12.36,12.49,11.856,11.682,11.679,2.152008658008659,1.8994385964912288,2.0551822429906554,2.4012514619883025,2.5984859813084107,3.2068037383177583,0.24110526315789316,0.3349813084112138,0.7955887850467294,0.32644859813084226,0.17145098039215625,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,101.83274,11.305475,1.0
9470,16.281,17.619,14.11,13.81,13.99,13.361,13.261,13.173,-2.9937619047619055,-3.7659590643274856,-3.1864158878504676,1.8060877192982463,2.0543644859813086,2.6964205607476615,3.335315789473685,3.453485981308412,3.9427383177570086,0.35046728971962504,0.025228758169936763,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,86.890806,31.555742,1.0
9483,22.134,19.056,17.4,16.22,17.1,14.41,13.826,13.496,2.296597402597401,1.2702573099415189,2.081719626168224,3.298678362573102,4.4424112149532755,7.016056074766359,0.9728421052631605,1.5172149532710317,3.4898317757009387,1.4267289719626173,0.30360784313725453,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag,88.796383,23.112903,1.0
9530,20.656,18.008,16.71,15.76,16.44,14.346,13.887,13.657,2.03552380952381,1.2150643274853805,1.8493457943925242,2.790444444444441,3.6835700934579423,5.747588785046729,0.7479999999999978,1.1730934579439238,2.7532336448598134,1.1406542056074782,0.26357516339869214,umag_gmag_rmag | umag_gmag_Hamag,87.863517,22.727035,1.0
9556,15.501,13.412,13.0,12.7,12.83,12.355,12.22,12.209,1.8945930735930718,1.6351520467836234,1.7925607476635497,2.1360877192982444,2.3357663551401866,2.963803738317758,0.23831578947368465,0.33335514018691675,0.808588785046731,0.33644859813084205,0.12565359477124077,umag_gmag_imag,87.273882,20.855764,1.0
9557,15.235,15.498,12.47,11.85,12.09,11.184,10.956,10.855,-1.691796536796536,-2.5883333333333325,-1.998850467289719,2.010847953216372,2.3956542056074746,3.6855607476635512,2.6690526315789453,2.852205607476634,3.8263177570093454,0.6872897196261692,0.14218300653594826,gmag_rmag_imag | gmag_rmag_Hamag,86.544665,21.27038,1.0
9559,15.793,13.233,12.86,12.41,12.53,11.969,11.787,11.713,2.3839956709956693,2.035397660818712,2.201929906542054,2.385631578947369,2.612252336448598,3.533280373831774,0.11247368421052789,0.22033644859813195,0.9121588785046727,0.4836448598130832,0.11912418300653319,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,86.22867,21.283385,1.0
9562,15.501,13.277,12.72,12.36,12.52,11.562,11.437,11.304,1.961173160173161,1.639479532163743,1.8384252336448603,2.3431052631578924,2.586607476635512,3.341373831775701,0.348578947368419,0.46447663551401686,1.035878504672897,0.4048598130841134,0.01199346405228835,umag_gmag_imag | umag_gmag_Hamag,89.225968,22.095904,1.0
9601,19.782,17.182,15.94,15.03,15.66,13.652,13.2,13.008,2.013948051948054,1.2282573099415226,1.8247757009345817,2.735099415204679,3.569850467289721,5.540971962616824,0.7151578947368412,1.1124672897196257,2.6200841121495326,1.0866355140186919,0.28886274509803905,umag_gmag_rmag | umag_gmag_Hamag,83.815948,31.110145,1.0
9789,22.006,19.054,16.35,15.52,15.85,14.07,13.233,13.0,1.6760865800865834,0.6993333333333362,1.320056074766358,4.646409356725143,5.1700186915887825,6.899271028037384,2.2234736842105223,2.472691588785043,3.7791869158878493,0.9225233644859832,0.639026143790849,umag_rmag_imag | umag_rmag_Hamag | gmag_rmag_imag,89.114066,22.433938,1.0
9821,15.459,16.187,13.34,12.41,12.63,11.151,10.502,10.284,-2.0713896103896126,-3.135561403508774,-2.539742990654207,0.9877719298245617,1.4289065420560756,3.324514018691589,2.3085789473684226,2.518542056074768,3.940457943925235,0.9916822429906541,0.4637712418300646,umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag,88.238891,23.166958,1.0
9851,16.413,16.006,13.35,12.73,13.12,11.809,11.506,11.353,-0.8462640692640695,-1.6812105263157888,-1.0629719626168226,2.308847953216376,2.8394485981308413,4.171411214953269,2.2970526315789486,2.549598130841122,3.5657663551401857,0.7293457943925222,0.17299999999999868,gmag_rmag_imag,85.253182,21.465586,1.0
9854,20.728,19.168,18.39,17.73,18.08,17.013,16.539,17.15,1.1928917748917778,0.6433801169590675,1.0058317757009365,1.5351929824561412,2.0366915887850454,3.436317757009344,0.3958947368421039,0.6345887850467267,1.6980467289719599,0.7581308411214949,0.9931503267973832,Jmag_Hmag_Kmag,81.575928,28.923403,1.0
9855,19.97,18.314,17.81,17.4,17.69,16.402,16.592,16.357,1.4181818181818164,1.073391812865495,1.338168224299065,1.6612865497076024,2.043364485981311,2.9331775700934615,0.2666315789473697,0.4484859813084138,1.1294672897196296,0.49130841121495417,-0.3896732026143763,Jmag_Hmag_Kmag,80.930562,28.377913,1.0
9861,18.279,17.35,14.72,14.0,14.4,13.034,12.731,12.558,-0.3119956709956728,-1.2063801169590662,-0.5735700934579457,2.683210526315788,3.2479719626168215,4.779934579439253,2.2131578947368427,2.4819626168224307,3.647196261682245,0.8321495327102811,0.15600653594771324,gmag_rmag_imag,56.661669,49.784373,1.0
9905,14.987,13.008,12.7,12.52,12.65,12.05,11.982,11.913,1.8336666666666677,1.6679356725146213,1.7966542056074783,2.0680526315789485,2.2384018691588805,2.6298037383177584,0.20378947368421052,0.284869158878505,0.5845887850467291,0.21644859813084105,0.009372549019610044,umag_gmag_imag,101.85665,11.689823,1.0
9929,24.651,14.845,14.63,13.68,14.19,12.102,11.286,11.082,9.704549783549783,9.063397660818712,9.472378504672896,8.865444444444442,9.593336448598128,11.609691588785047,-0.33500000000000063,0.011448598130840426,1.5439252336448606,1.0929906542056085,0.6426666666666684,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,88.095161,20.697878,1.0
9931,20.574,17.488,15.37,14.08,14.86,11.872,10.883,10.565,2.0865974025974046,0.91364912280702,1.7474392523364508,3.6348771929824597,4.708299065420563,7.470822429906542,1.371157894736843,1.882065420560748,3.987532710280373,1.5086915887850458,0.7188039215686286,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,88.337548,22.510868,1.0
9981,20.065,17.161,15.34,14.12,14.94,12.135,11.536,11.191,2.044740259740259,0.9655847953216363,1.7727429906542047,3.241023391812867,4.336214953271029,6.97191588785047,1.114684210526317,1.635953271028039,3.6502523364486006,1.4499065420560755,0.3058627450980404,umag_gmag_rmag,99.977706,9.559957,1.0
9982,15.988,15.547,13.16,12.78,13.0,12.167,11.973,11.908,-0.6853333333333345,-1.3227602339181301,-0.8563037383177581,2.3657777777777764,2.6724859813084105,3.4835140186915896,2.167,2.3129813084112154,2.9304579439252354,0.44168224299065517,0.13877124183006334,gmag_rmag_imag,99.998029,10.303898,1.0
9983,21.713,21.633,17.7,15.2,17.0,11.054,9.331,8.658,-1.7758311688311668,-4.020567251461986,-2.279799065420558,0.9720643274853824,3.3326261682243015,8.767205607476637,2.4856315789473684,3.6091682242990655,7.770383177570094,3.004672897196262,1.1511699346405235,umag_gmag_imag | umag_imag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag | rmag_imag_Hamag | Jmag_Hmag_Kmag,100.28466,10.402258,1.0
9991,14.69,12.519,12.11,11.92,11.96,11.622,11.604,11.546,1.978008658008657,1.789181286549707,1.8862757009345792,2.3488888888888897,2.434205607476637,2.820093457943926,0.299000000000001,0.3396074766355154,0.6287196261682252,0.20121495327102779,-0.03128104575163315,umag_gmag_imag | umag_gmag_Hamag,102.04394,9.64488,1.0
9994,15.274,16.722,13.35,13.11,13.26,12.848,12.749,12.681,-3.039116883116886,-3.750385964912284,-3.2113551401869183,1.6320701754385958,1.8365233644859809,2.3518504672897196,3.233052631578949,3.33036448598131,3.7234485981308434,0.28205607476635547,0.041222222222221244,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,102.05389,10.402571,1.0
9997,15.54,19.171,13.73,13.31,13.49,12.764,12.508,12.452,-6.198398268398268,-7.366959064327484,-6.524593457943924,1.2991228070175427,1.5767289719626154,2.455420560747662,5.197842105263157,5.329971962616821,5.994738317757008,0.47046728971962604,0.20841830065359573,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,101.50655,11.412815,1.0
10007,20.946,15.032,13.62,13.16,13.36,12.638,12.272,12.247,5.247731601731603,4.720736842105265,5.0623738317757025,6.766467836257314,7.073289719626171,8.036467289719626,1.1456842105263172,1.2917196261682253,2.0205981308411207,0.516074766355139,0.34475816993463987,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,100.24671,10.324742,1.0
10008,20.547,17.832,15.51,14.01,14.92,11.629,10.59,10.223,1.6193376623376619,0.27875438596491176,1.2317850467289717,3.2124385964912294,4.463542056074767,7.6766261682243,1.4535789473684222,2.049056074766356,4.498121495327104,1.755140186915888,0.7271699346405234,umag_rmag_Hamag | umag_imag_Hamag,100.44711,10.074302,1.0
10017,16.061,16.273,13.45,13.0,13.23,12.29,12.074,11.989,-1.544064935064935,-2.2982982456140344,-1.7619392523364477,2.06363157894737,2.397168224299067,3.3490373831775706,2.562473684210527,2.7212242990654216,3.4438878504672896,0.5144859813084106,0.1437777777777779,gmag_rmag_imag | gmag_rmag_Hamag,101.11509,8.9171651,1.0
10021,15.069,15.314,12.96,12.61,12.78,12.203,12.064,11.987,-1.3557619047619034,-1.968602339181286,-1.5356822429906536,1.6832690058479516,1.9340467289719612,2.6718971962616833,2.15136842105263,2.2707289719626154,2.8303084112149537,0.3976635514018706,0.0735751633986922,gmag_rmag_imag,102.03289,9.883824,1.0
10031,15.991,16.2,13.71,13.29,13.56,12.502,12.275,12.168,-1.3839350649350637,-2.0639122807017536,-1.5536728971962603,1.7701228070175408,2.135205607476634,3.0391308411214975,2.2468421052631555,2.4206074766355123,3.110607476635515,0.4957009345794413,0.13608496732026082,gmag_rmag_imag,101.11593,11.348497,1.0
10038,16.391,16.532,13.75,13.28,13.59,12.563,12.398,12.281,-1.4537186147186163,-2.213912280701756,-1.6394953271028052,2.069304093567249,2.4854859813084094,3.49922429906542,2.5098947368421047,2.707981308411215,3.4823271028037395,0.5569158878504681,0.06558823529411935,gmag_rmag_imag | gmag_rmag_Hamag,100.49176,10.474559,1.0
10040,15.338,13.345,12.99,12.79,12.92,12.414,12.276,12.294,1.825489177489176,1.6392280701754363,1.7765280373831758,2.1047251461988283,2.2799626168224285,2.710803738317758,0.23921052631578932,0.32261682242990686,0.651588785046731,0.2364485981308424,0.1532941176470593,umag_gmag_imag,101.39703,10.819752,1.0
10041,15.411,17.19,13.81,13.55,13.71,13.161,13.036,12.941,-3.373891774891777,-4.099233918128657,-3.551523364485983,1.2847426900584789,1.5038037383177565,2.0613738317757,3.2294736842105274,3.3337383177570103,3.758878504672898,0.304859813084112,0.04428104575163497,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,101.56268,11.526735,1.0
10048,15.079,16.217,13.45,13.13,13.21,12.58,12.449,12.425,-2.4436406926406904,-3.1057368421052596,-2.6696028037383144,1.239760233918132,1.3957289719626198,2.04918691588785,2.5817368421052636,2.655971962616823,3.146439252336447,0.34242990654205463,0.11060784313725587,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,100.11633,11.141836,1.0
10050,15.411,17.19,13.81,13.55,13.71,13.161,13.036,12.941,-3.373891774891777,-4.099233918128657,-3.551523364485983,1.2847426900584789,1.5038037383177565,2.0613738317757,3.2294736842105274,3.3337383177570103,3.758878504672898,0.304859813084112,0.04428104575163497,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,101.56268,11.526735,1.0
10055,14.927,15.311,12.58,12.1,12.15,11.577,11.331,11.266,-1.6726536796536797,-2.430777777777778,-1.994042056074766,1.7631403508771921,1.929056074766355,2.8896168224299075,2.4531052631578945,2.5320747663551404,3.2481495327102814,0.4940186915887857,0.19077124183006622,gmag_rmag_imag,100.92281,9.3166556,1.0
10056,20.301,17.008,15.16,14.02,14.65,12.094,11.242,10.988,2.421,1.3883684210526315,2.09196261682243,3.7543333333333315,4.645299065420559,7.0699719626168225,1.1879999999999988,1.6120654205607468,3.456084112149533,1.3166355140186923,0.6361830065359452,umag_gmag_rmag | umag_gmag_Hamag | umag_rmag_imag | umag_rmag_Hamag,101.08978,9.361561,1.0
10057,14.958,16.001,13.3,13.09,13.16,12.565,12.466,12.421,-2.3174978354978366,-2.8985497076023408,-2.4900514018691604,1.4025614035087703,1.5219252336448588,1.9556635514018699,2.579421052631579,2.6362336448598134,2.963009345794394,0.2296261682243,0.06076470588235321,umag_gmag_rmag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,101.13727,9.523164,1.0
10058,15.533,15.328,12.77,12.32,12.52,11.571,11.381,11.261,-1.0020216450216448,-1.7123801169590633,-1.225242990654205,2.2156315789473693,2.5200093457943926,3.4634672897196244,2.2974736842105266,2.4423457943925233,3.15659813084112,0.5060747663551393,0.08803921568627318,gmag_rmag_imag,100.78068,9.4689255,1.0
10062,15.805,13.085,12.75,12.26,12.57,11.352,11.116,10.949,2.5619264069264056,2.1941228070175423,2.457686915887849,2.4589766081871343,2.8800467289719625,3.933224299065421,0.05131578947368498,0.25172897196261784,1.0553271028037396,0.5769158878504677,0.09410457516339951,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,100.79899,8.9580187,1.0
10065,15.687,15.734,13.08,12.61,12.83,11.897,11.643,11.489,-1.2993203463203467,-2.0383216374269013,-1.5261401869158882,2.03530409356725,2.364009345794392,3.3525140186915894,2.3818947368421046,2.5383457943925234,3.2874579439252347,0.531682242990655,0.12315032679738527,gmag_rmag_imag,101.18257,9.0344823,1.0
10072,15.111,16.007,12.95,12.76,12.8,12.477,12.436,12.413,-2.3384805194805214,-2.965725146198832,-2.529471962616823,1.929888888888891,2.0152056074766382,2.401093457943927,2.9470000000000023,2.987607476635517,3.2767196261682265,0.20121495327102779,0.02145751633986992,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,101.87362,10.672563,1.0
10075,16.656,12.398,13.93,13.49,13.71,12.687,12.464,12.359,4.980891774891774,4.954070175438596,4.92626168224299,2.1907953216374265,2.5121682242990655,3.441514018691588,-1.7867368421052627,-1.6337757009345788,-0.9285420560747664,0.5016822429906539,0.13378431372548882,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,99.229276,9.4631647,1.0
10083,14.979,12.709,12.54,11.9,12.14,11.44,11.305,11.217,2.1902554112554107,1.7543216374269006,1.9801822429906544,1.660520467836259,2.0502149532710296,3.3795607476635503,-0.20152631578947244,-0.016046728971961438,0.9873177570093452,0.707289719626167,0.06022875816993513,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,99.76137,10.612535,1.0
10086,15.428,16.366,13.65,13.34,13.5,12.88,12.744,12.628,-2.2195757575757558,-2.866853801169589,-2.3977850467289703,1.4009239766081871,1.6322056074766356,2.288373831775702,2.5365263157894726,2.646607476635513,3.144878504672897,0.3548598130841127,0.03743790849673334,umag_gmag_rmag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,99.385306,10.518097,1.0
10108,22.486,19.478,17.42,16.06,16.92,13.833,12.939,12.614,2.03690909090909,0.8292748538011674,1.7050934579439248,3.4117309941520424,4.580018691588784,7.503009345794398,1.2706315789473668,1.8266915887850466,4.056971962616827,1.6011214953271067,0.6178562091503276,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,84.163343,28.934652,1.0
10186,15.761,16.439,13.61,13.19,13.4,12.401,12.092,11.811,-2.0128961038961046,-2.749000000000001,-2.2259018691588786,1.6401228070175438,1.9468878504672904,2.8339906542056084,2.5858421052631586,2.731850467289721,3.405028037383179,0.4788785046728974,0.07024183006535831,gmag_rmag_imag | gmag_rmag_Hamag,86.144283,21.864594,1.0
10237,15.448,16.933,13.44,13.11,13.29,12.672,12.498,12.451,-3.1332121212121207,-3.921883040935672,-3.3405467289719617,1.606596491228071,1.862205607476636,2.563420560747664,3.301947368421053,3.4236074766355142,3.9567383177570097,0.3804672897196262,0.13406535947712644,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,101.84876,10.711448,1.0
10239,16.134,13.73,13.14,12.84,12.99,12.318,12.15,12.065,2.1256017316017317,1.8366900584795318,2.0270841121495327,2.6290877192982447,2.848205607476635,3.4818504672897204,0.4163157894736837,0.5206074766355138,1.0014485981308419,0.34205607476635597,0.09577777777777632,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,101.42833,10.905297,1.0
10242,20.078,17.375,16.47,15.75,16.24,14.657,14.408,14.186,2.275965367965367,1.667181286549707,2.1248925233644846,2.7322105263157916,3.384448598130841,4.941644859813081,0.48815789473684396,0.7985981308411225,1.9890654205607465,0.8573831775700919,0.06037254901960881,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,84.322233,28.815442,1.0
10279,14.643,15.53,12.91,12.67,12.55,12.461,12.419,12.437,-2.1232770562770544,-2.7100409356725126,-2.4048504672897173,1.4410701754385968,1.3830934579439265,1.8227196261682261,2.4810526315789465,2.4534579439252333,2.770841121495327,0.2063551401869163,0.057294117647057705,umag_gmag_rmag | umag_gmag_Hamag | gmag_rmag_imag,102.32287,10.022122,1.0
10280,20.557,18.68,17.8,17.14,17.53,15.875,15.881,15.187,1.4617619047619042,0.8953625730994148,1.291252336448598,1.9541929824561382,2.4945700934579422,3.90541121495327,0.4978947368421042,0.7550934579439245,1.8297663551401864,0.7693457943925237,-0.59567320261438,Jmag_Hmag_Kmag,88.78076,22.613237,1.0
10291,19.146,17.469,16.96,16.46,16.84,15.742,15.951,15.416,1.4368225108225103,1.0338362573099409,1.3566214953271019,1.577812865497076,2.0693644859813074,3.1618878504672883,0.21952631578947407,0.4534859813084111,1.2913364485981305,0.6065420560747661,-0.6635751633986925,Jmag_Hmag_Kmag,86.902705,31.252161,1.0
10297,19.226,17.633,17.13,16.68,16.98,15.914,15.867,15.229,1.3556536796536796,0.9855321637426905,1.260397196261683,1.5486315789473695,1.950205607476637,2.9217009345794396,0.2424736842105269,0.4336074766355148,1.1758971962616822,0.5341121495327098,-0.49509150326797635,Jmag_Hmag_Kmag,88.205562,22.13828,1.0
10303,19.103,17.698,17.17,16.7,17.04,15.992,15.93,15.377,1.1558571428571447,0.7688479532163748,1.0698504672897202,1.3613040935672485,1.8066448598130815,2.8287943925233665,0.2558947368421026,0.4678598130841097,1.2506168224299075,0.5653271028037408,-0.4078692810457496,Jmag_Hmag_Kmag,82.298923,29.683627,1.0
